scenario,scenario_name,scenario_path,seed,ignition_pos,total_decision_steps,total_minutes,mission_hours,burnt_area_m2,fire_cost_eur,casualties,emissions_tonnes,moe_cumulative_reward,propagation_factor,episode_reward_sum,wall_seconds,run,policy_type,policy_name,policy_source
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,42568569,"(78295.39524822355, 110312.2389516281)",12,120.0,2.0,9238575.0,5722239.67,3605.0,240470.62,-0.13887702470393837,1.0,-1.1359428295367286,41.25223923288286,41,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1611395863,"(79879.5985248857, 109798.9713954432)",21,210.0,3.5,9262325.0,4215666.15,2617.0,175857.26,-0.10738238954880652,1.0,-1.102291386031978,65.77797511778772,42,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,133188514,"(78834.84377777661, 110996.59569320548)",12,120.0,2.0,7861500.0,4251043.58,3619.0,170182.86,-0.12830891557738888,1.0,-1.1247777518850346,37.646846105810255,43,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,602173222,"(78616.33298099563, 109538.91583364364)",17,170.0,2.8333333333333335,11206800.0,6753963.25,4351.0,283557.26,-0.16704943275841122,1.0,-1.166440818576413,52.310518607031554,44,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1069973050,"(80330.27704324649, 109367.82664824929)",24,240.0,4.0,13103325.0,5195980.58,4812.0,201991.35,-0.17469747634717525,1.0,-1.1625311332265307,77.65409042220563,45,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1041939683,"(78800.70146577958, 110702.32229432743)",13,130.0,2.1666666666666665,7927625.0,4362781.12,3491.0,176260.21,-0.12591953519811772,1.0,-1.121986078569036,41.46737670665607,46,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,251122470,"(79572.31771691244, 110250.64684488438)",18,180.0,3.0,11266775.0,5086129.35,4873.0,196517.23,-0.17102200000480128,1.0,-1.1704365080964383,54.80544752441347,47,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,2106117098,"(79381.12076972908, 108813.49768757075)",25,250.0,4.166666666666667,14540750.0,8634690.73,5168.0,243343.55,-0.19163555632085827,1.0,-1.1909615638046938,81.83053224207833,48,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1608686207,"(79865.9416000869, 110497.01527185366)",20,200.0,3.3333333333333335,11763425.0,4913891.78,4901.0,187847.71,-0.17205210924288772,1.0,-1.1714070006234425,62.47671152604744,49,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,2065143097,"(79545.00386731482, 110387.5181931993)",6,60.0,1.0,217025.0,191398.4,51.0,8520.32,0.9972752950927444,0.0,-0.0023761756378443133,15.801871995907277,50,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,197792238,"(79736.20081449818, 109299.39097409043)",20,200.0,3.3333333333333335,9751500.0,4224745.08,3151.0,171323.65,-0.12148365649422377,1.0,-1.120806693572991,67.0169284841977,51,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1556474545,"(79217.23767214334, 109566.290103307)",18,180.0,3.0,14712400.0,6386402.83,6058.0,246687.52,-0.21463888176096946,1.0,-1.2140417064208737,60.11236333893612,52,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,629526660,"(79251.37998414037, 111003.43926062342)",13,130.0,2.1666666666666665,634700.0,518408.0,157.0,22850.71,0.9920544839280071,0.0,-0.0060559473065195935,30.973476924933493,53,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1162275821,"(79975.19699847738, 110846.03721005842)",2,20.0,0.3333333333333333,25100.0,4418.4,15.0,7.89,0.9995609610670123,0.0,-0.00024842539864000646,8.20448147971183,54,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1986274267,"(79422.0915441255, 110401.20532803237)",24,240.0,4.0,14850950.0,7728127.45,5607.0,316965.41,-0.21116346909005745,1.0,-1.2094563730257415,78.04966767504811,55,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,594619332,"(79654.2592657053, 110852.88077747263)",10,100.0,1.6666666666666667,506150.0,377176.8,135.0,16347.11,0.9936176367734583,0.0,-0.005128270096947718,26.244128331076354,56,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1558804747,"(80098.10932166669, 108717.6877437476)",20,200.0,3.3333333333333335,7890925.0,4911573.4,2223.0,142152.98,-0.09052820573943798,1.0,-1.087096041494759,62.923908745869994,57,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,344997561,"(79504.03309291838, 110763.91440106835)",22,220.0,3.6666666666666665,16217900.0,7250065.05,7082.0,280048.99,-0.24756642300828924,1.0,-1.2460380641000661,71.01902175974101,58,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,692725760,"(78821.1868529778, 110907.62931680027)",13,130.0,2.1666666666666665,8561550.0,4864059.42,3964.0,197192.19,-0.14155995121265796,1.0,-1.1376552377453104,39.25574957067147,59,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,2082898963,"(78793.87300338018, 109928.99917634204)",9,90.0,1.5,242650.0,304740.0,27.0,14268.44,0.9972013503397923,0.0,-0.002494440303785095,19.658379855565727,60,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,904342678,"(79797.65697609283, 110763.91440106835)",5,50.0,0.8333333333333334,154750.0,139941.6,40.0,6193.52,0.9979537479248384,0.0,-0.0016657865102353009,13.340154307894409,61,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1108248847,"(80084.45239686787, 109230.95529993158)",21,210.0,3.5,7133050.0,2799106.92,2161.0,113829.89,-0.08404636576337166,1.0,-1.0745706449998869,60.10305554093793,62,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,629145195,"(79244.55152174096, 108361.82223812956)",24,240.0,4.0,9850350.0,3718272.55,2970.0,147208.03,-0.11464986244361319,1.0,-1.1140941492979786,73.73514701332897,63,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,248819507,"(80227.85010725539, 110497.01527185366)",19,190.0,3.1666666666666665,12942650.0,4972069.85,5401.0,184909.73,-0.18720870277565216,1.0,-1.1857043899671602,64.41954588191584,64,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,911820705,"(79278.69383373798, 110702.32229432743)",18,180.0,3.0,1062875.0,782172.05,273.0,34053.01,0.986888957865838,0.0,-0.012324286665128747,42.548733044881374,65,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1338934053,"(79633.7738785071, 109751.06642353348)",19,190.0,3.1666666666666665,11291225.0,5231276.05,4100.0,210996.85,-0.15329180003852816,1.0,-1.1527713187582918,61.94259403506294,66,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,978390736,"(78213.45369943068, 110976.06499095727)",9,90.0,1.5,9522275.0,6107502.85,3882.0,257755.11,-0.14834903693199353,1.0,-1.1461172874384706,34.08009824017063,67,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1667914286,"(79510.86155531778, 108580.81639543269)",22,220.0,3.6666666666666665,8278375.0,7825912.5,2538.0,134870.68,-0.09864938175626647,1.0,-1.0982941046402614,63.5529719456099,68,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,779217002,"(79422.0915441255, 110887.09861455113)",10,100.0,1.6666666666666667,500975.0,375951.6,137.0,16270.05,0.993588821582801,0.0,-0.006006085523289295,24.569746242836118,69,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1316414564,"(78534.39143220276, 109272.01670442708)",27,270.0,4.5,15626150.0,6117116.62,6957.0,227793.64,-0.2374106336125552,1.0,-1.2365828029347241,88.61951622320339,70,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1659553368,"(79702.05850250115, 110373.83105836902)",8,80.0,1.3333333333333333,276575.0,179513.4,90.0,7454.45,0.9962633768648281,0.0,-0.0029713786711318413,19.154038188047707,71,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1969881820,"(78643.64683059325, 111010.28282803763)",12,120.0,2.0,7380175.0,4256529.67,3257.0,173992.46,-0.11845103990227246,1.0,-1.1150167177966845,35.94861097773537,72,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,917647715,"(80098.10932166669, 110154.8369010631)",23,230.0,3.8333333333333335,14860850.0,6639849.65,5735.0,262503.49,-0.2086134812783892,1.0,-1.2080113462430617,76.23975573899224,73,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,85025054,"(78336.36602261999, 110982.90855837427)",12,120.0,2.0,9838175.0,20570897.3,3933.0,268057.59,-0.15171471591408392,1.0,-1.149369390704433,41.90982243232429,74,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1543026409,"(78950.92763856651, 110736.54013140686)",13,130.0,2.1666666666666665,7001675.0,3680563.8,3322.0,145624.39,-0.1161157365106199,1.0,-1.1135327131224904,38.90646192571148,75,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1135136798,"(79763.5146640958, 108957.21260330174)",26,260.0,4.333333333333333,16570025.0,31222220.83,6317.0,274917.56,-0.22912686160689066,1.0,-1.2286976872841409,87.85916330013424,76,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1872810736,"(77960.80059065267, 110100.08836173732)",16,160.0,2.6666666666666665,9332750.0,5610794.33,3698.0,233873.44,-0.1407396873327713,1.0,-1.140273994767305,48.83810921013355,77,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,986416296,"(80248.33549445361, 108834.0283898171)",19,190.0,3.1666666666666665,6543025.0,2696280.05,2066.0,110130.68,-0.07979444079998999,1.0,-1.076198637433242,58.29017402883619,78,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,790444289,"(78950.92763856651, 109135.14535611216)",21,210.0,3.5,17369925.0,39748359.67,6956.0,330327.55,-0.2530954386616775,1.0,-1.252255876084675,71.34488198114559,79,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,133894701,"(79299.1792209362, 108580.81639543269)",22,220.0,3.6666666666666665,7652675.0,3158614.0,2342.0,128314.44,-0.09141540845783558,1.0,-1.0910460424000394,62.50653343088925,80,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,981769744,"(80207.36472005717, 109703.16145162191)",21,210.0,3.5,7258075.0,2839014.83,2281.0,114462.9,-0.08742838893030214,1.0,-1.0710482416017837,65.70905616600066,81,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1377241755,"(78916.78532656949, 109251.48600218073)",27,270.0,4.5,9469825.0,3843252.8,2966.0,154243.1,-0.11433835886680865,1.0,-1.1139399038776336,77.36127909598872,82,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1653715900,"(79340.14999533264, 110195.8983055586)",21,210.0,3.5,14017050.0,7059164.92,5201.0,287858.61,-0.19582811435061487,1.0,-1.1940964770312643,66.35232136771083,83,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1831015077,"(79661.08772810471, 109723.69215386827)",18,180.0,3.0,12196825.0,5722752.62,4462.0,230955.76,-0.16673759858568338,1.0,-1.1661832596431032,61.14183293282986,84,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,461373844,"(78725.58837938611, 109005.11757521424)",21,210.0,3.5,15663225.0,6965305.12,6338.0,271615.8,-0.22667520783091155,1.0,-1.2259696268278009,66.0803396711126,85,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1273331139,"(78691.44606738909, 109860.56350218598)",17,170.0,2.8333333333333335,9666975.0,5446587.33,4206.0,221970.72,-0.15301940422310056,1.0,-1.1528221316780072,43.978892689570785,86,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1727528594,"(77817.40288026514, 110818.662940396)",6,60.0,1.0,9916275.0,39757776.23,4096.0,290561.1,-0.15863988978528698,1.0,-1.1343115998904825,28.131006801035255,87,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,558555015,"(79592.80310411066, 110455.95386735816)",7,70.0,1.1666666666666667,178850.0,149302.0,53.0,6472.27,0.997538510553259,0.0,-0.0023357892232870325,16.43266110494733,88,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,740102319,"(78254.42447382712, 109121.45822128095)",2,20.0,0.3333333333333333,4250.0,10385.6,1.0,478.84,0.9999135230475843,0.0,-4.061581108294465e-05,8.143702019937336,89,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1803631831,"(79893.25544968451, 110647.57375500072)",23,230.0,3.8333333333333335,10295825.0,5464584.9,4673.0,218460.15,-0.16590535106157467,1.0,-1.1653957343649286,60.03878711396828,90,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1248920237,"(78425.13603381226, 109278.86027184315)",17,170.0,2.8333333333333335,12111025.0,7127582.15,4582.0,298621.94,-0.1766975242417519,1.0,-1.1760828223033433,56.19656009506434,91,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1094134073,"(78350.0229474188, 110305.3953842111)",13,130.0,2.1666666666666665,10263025.0,8214950.9,3845.0,273756.91,-0.151009748032911,1.0,-1.1474610728621601,44.2277552629821,92,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1446720799,"(78937.2707137677, 110832.35007522628)",13,130.0,2.1666666666666665,7179650.0,3598166.6,3385.0,140468.45,-0.11759203217443503,1.0,-1.1142196161503222,41.82639042334631,93,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1097125524,"(79435.74846892433, 109272.01670442708)",20,200.0,3.3333333333333335,15391800.0,7313964.2,5580.0,295234.87,-0.20954510925086267,1.0,-1.2087347542665194,70.9508266178891,94,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,2106555450,"(79872.77006248629, 110839.19364264235)",3,30.0,0.5,45650.0,12841.2,26.0,279.42,0.9992054309668257,0.0,-0.0005377100850875172,9.569002034142613,95,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1617120056,"(80111.7662464655, 108526.06785610784)",22,220.0,3.6666666666666665,8460500.0,7237290.15,2433.0,144163.21,-0.09745681619623736,1.0,-1.0930639443242538,63.269823648035526,96,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,116244472,"(78309.05217302237, 110606.51235050522)",12,120.0,2.0,10221400.0,13279234.5,4026.0,276486.23,-0.1557909718988526,1.0,-1.1521939123819274,40.56877550110221,97,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,317660152,"(78623.16144339503, 110387.5181931993)",13,130.0,2.1666666666666665,8173575.0,4989221.42,3380.0,207877.46,-0.1271157180437522,1.0,-1.1236792448763326,39.85179869411513,98,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1170534941,"(78431.96449621167, 110572.29451342579)",13,130.0,2.1666666666666665,8808100.0,5688084.33,3423.0,241057.86,-0.1333057362197141,1.0,-1.1302351592781898,41.38925797306001,99,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1760134975,"(78991.89841296294, 108936.68190105446)",21,210.0,3.5,18616100.0,43026431.73,7681.0,337737.08,-0.27518567643280756,1.0,-1.2748413112155836,70.36124447593465,100,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,148210009,"(79667.91619050413, 108806.65412015468)",21,210.0,3.5,8881450.0,3854642.45,2595.0,159629.09,-0.10415297625542819,1.0,-1.1038891857813173,63.45560657000169,101,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
Pyrenees,Pyrenees5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Pyrenees5sp5ev.json,1467347456,"(78698.2745297885, 110154.8369010631)",16,160.0,2.6666666666666665,9035550.0,5420265.33,3955.0,223909.98,-0.1453606946771221,1.0,-1.1436413006089952,45.42970534041524,102,ppo_model,arm2_pyrenees_only,final_evaluation/models/arm2_pyrenees_only.zip
